x0,x1,y
332.0906760819242,112.10442903318481,1
298.58337320169284,118.15996000587648,1
286.58769622810905,134.96682272717305,1
299.9465947233594,161.93179866789717,0
260.02954486879435,161.36029368168488,0
290.02337962781513,123.25399487818974,1
349.27469463652824,114.40189372895743,1
280.6931216695885,142.93727248212213,1
279.0023578589687,165.91017296092792,0
316.57718028139936,112.61091836468192,1
282.4516188227582,164.95352453219965,0
332.4406562289978,136.66396347321626,0
340.7413011429985,111.82703577354587,1
350.3854908182669,113.50697982620258,1
292.1381652422174,163.72271612415085,0
359.4025357379538,119.49939145698616,1
283.43218942798626,141.91099989715548,1
372.46815090609124,126.78032748291781,1
336.37417566433584,112.28745986117809,1
311.32458481884316,113.34306946341138,1
381.4723097379357,144.9017534933517,1
282.2261971079459,141.48439597179723,1
268.25113233899003,162.35229063296012,0
325.984863896213,141.9616649787316,0
373.80218559430875,129.56437611974593,1
289.8269472767862,163.88834844803546,0
376.1789593472292,133.74329243723417,1
375.5870172658373,131.4932912840653,1
295.58340257679237,160.9579961787457,0
231.9885592601485,143.9021951711129,0
295.8162078990386,161.058926419061,0
246.22279001095234,152.76595367717334,0
330.4840665374703,139.68309497258045,0
325.92080622012634,137.10304416841143,0
351.0198986817089,116.83788542257413,1
274.81247810771777,160.02431199558424,0
236.55846111594064,146.11052172738215,0
234.7213710801013,141.06798881582563,0
228.94011954514585,142.27193379925453,0
337.2408988631421,113.38154095585801,1
334.3914149036276,112.52156763590645,1
225.86769194476872,138.35175628790307,0
232.16600271839235,144.35222122418875,0
380.98712325602514,138.19458139901806,1
377.19658734775805,129.29399962974037,1
291.16085746749013,122.70358153696309,1
269.30010438331055,160.2087970515895,0
377.58894379230287,135.29679983729113,1
330.82206323176854,132.74096959828,0
318.97631320187907,150.57811162036688,0
280.5455075755282,128.2021136545037,1
232.78914662690323,140.87243063563724,0
348.90647464944203,115.48068640662434,1
372.89745718174305,127.065262024557,1
326.16922226521683,148.6172202354353,0
305.746200311963,118.79837378899546,1
234.72417426297582,142.83181891202165,0
292.26868484982225,161.17012627977238,0
228.16577883858363,131.02366861889726,0
233.88819711177925,146.83683859551647,0
375.3759329935618,133.99090774969326,1
279.26482787133176,138.18709562233582,1
366.73568176450215,120.44454105726936,1
294.26244186212347,162.43747971469253,0
379.87899549134636,144.96713604416777,1
314.311108457474,113.84606300278978,1
245.4222790696238,147.4754281773752,0
311.65214274943435,159.02810384346537,0
273.88753993684674,161.47744136140057,0
258.6423441545906,162.95413411277883,0
307.7614221899348,159.93640083366344,0
317.36803090152773,153.25049346922938,0
252.8004185772098,162.0795787108923,0
245.91058886047148,154.0484867126462,0
361.12204293656634,121.56146421887415,1
374.24702733513004,126.26681617218443,1
288.54153860803854,128.83612609460738,1
337.59490772606864,111.99637655041391,1
330.3511283277296,112.66890344617596,1
314.62410073911764,153.066492786309,0
360.09690443792226,121.4372792177729,1
373.83284107073644,127.96696411646157,1
325.93249881823164,129.39188326415166,0
309.70335409002183,159.50370766383116,0
324.9191470780387,153.84384900717043,0
283.9960139808054,164.29008918985187,0
228.86457148748826,130.0684707667961,0
327.8384516597653,139.75841699067942,0
236.72852226484665,150.14996494704363,0
324.1474927702478,110.5234305418172,1
234.92799737190327,148.55594156162206,0
270.0219436361811,162.02485810477367,0
303.96777845654975,158.79439479037148,0
313.5823180249642,118.07981556001808,1
326.93476224648447,148.80890605438287,0
288.38428642464635,125.31125065396427,1
227.97184375214337,132.3742231824071,0
322.9655702526861,148.27572124814463,0
346.7815376435642,112.70770738544758,1
288.54746066097823,165.13179959086008,0
331.97829208923116,140.87619356575271,0
330.6050430691215,133.45461870115358,0
321.74187040881304,145.14854828232606,0
229.29040641949268,132.6798928247585,0
310.65793390731454,152.18034667728114,0
292.4323940797261,163.79024812537472,0
287.35124033913917,130.88078464808729,1
347.87068325496125,110.91289149393961,1
331.1657622684742,114.089313088904,1
312.68151716330215,114.12973732067024,1
232.89592399607974,138.2714461972375,0
355.42793664776394,113.76870054472319,1
354.1851791415261,114.8423643834752,1
329.92386911030064,130.3358500282846,0
327.34566121930254,149.40271871821844,0
228.51430692502134,140.1364569092079,0
311.0842637404138,155.8857280954731,0
341.23512630477,115.68807414330774,1
286.46855409715374,162.7401149389147,0
378.87874456438914,141.95806563625075,1
257.76357634067733,23.79977357261255,2
121.88382464883998,40.91787205111373,3
112.88100820323639,42.0014155595977,3
244.36388406941703,19.99670033999699,2
111.35956461952873,54.82435800277615,3
116.88140560846117,48.94463762272453,3
109.86877287918806,50.310128418087714,3
246.60168886642845,25.681053838570982,2
89.443245292078,48.05310167753979,3
113.91323691419686,48.582956743291135,3
254.50371789066003,27.207604708496483,2
101.66782494365938,54.16818914651317,3
251.40514082990148,26.097598408524213,2
255.76858666541733,33.552729505445946,2
254.3722620908865,22.02758230327538,2
249.05022547581407,18.5764173592953,2
256.41370736768783,34.01746293133853,2
94.48460463890603,52.42809954718109,3
110.15991508351611,45.33539600110843,3
245.32075876144398,37.06879800511773,2
118.37298786989793,48.31708537550372,3
234.995323161001,32.420417056679824,2
107.70152063170579,55.385625629654754,3
106.49701617999797,59.23002963416199,3
233.73856207797127,22.39342914753105,2
85.05633824059123,51.66841390456925,3
239.40008601593212,26.592078787482073,2
96.31189145614826,52.79781536540589,3
245.87926513477916,27.95780606135459,2
106.82147869776503,49.45390637697388,3
105.28848076648546,34.722532175870526,3
235.0149563232974,20.472633758389,2
241.152389245819,33.89795765379573,2
101.87971405123228,47.62974767425127,3
240.38650419503364,32.25217573009016,2
248.8953612613367,39.769554775249645,2
256.01800694983757,23.074228747598255,2
255.96335308459118,37.63254814776059,2
255.99429434679328,27.27418806812622,2
247.85391902443337,25.14134020099175,2
96.44986549206713,52.22478806168536,3
107.36277956365964,51.68803373480568,3
108.0886889240852,58.03348927043247,3
92.39868445027419,46.97093331170194,3
242.8698966650702,34.7755428836598,2
234.1283849116998,24.88496141126126,2
246.9313569448295,37.40371114620427,2
241.19198729032553,26.630277546821752,2
251.11763830747623,24.411322231727198,2
95.35298364267157,50.31758021811903,3
254.36909910155143,18.837508103821172,2
252.12398983923651,37.2866048848264,2
111.83607308464886,48.8687225202766,3
116.24648910623533,44.422665038953284,3
262.2548917596498,33.93992006758139,2
247.5833153156221,24.632417022082457,2
104.851755657479,53.24602629887207,3
254.95557186218434,22.61459339948469,2
246.1706913974138,22.69599118180374,2
250.29601917427334,11.413434667832519,2
90.78550675235385,48.899757389432864,3
117.14930938796616,53.30361503771609,3
96.94965075145163,45.35964147359626,3
254.26641736908186,29.401319062603136,2
106.54223298709579,46.9454658625212,3
250.98950692752106,33.07925029698807,2
251.10232590338836,29.184389736693703,2
93.89014737882269,59.26627731060192,3
109.3050336246315,50.04448841346932,3
100.6443092723456,45.128591016615786,3
248.64343142237456,28.10688568705166,2
117.8507872430624,54.32628137644845,3
89.01305889074914,52.94130014437745,3
97.97831469934806,46.658432520646016,3
255.08351954026648,23.150998423643372,2
99.4620330382881,36.10754963037395,3
249.5240183432599,26.50806142149864,2
126.9204298565109,54.97177192920537,3
257.2651278597546,28.491229658629734,2
241.88104677887264,25.628171795860275,2
251.54854414078355,33.68684895897283,2
105.01216352078424,44.04156367799045,3
233.031540556399,16.250550085191904,2
253.90758568795135,31.300021769559557,2
246.20439867057078,23.22232274144661,2
222.21044816019733,27.155071384377536,2
261.22692792956855,26.49920170532637,2
88.57016575270183,50.249941217564796,3
247.51599113334274,24.95986670914769,2
123.1857406304866,36.978281668946586,3
234.69113335572933,28.56980886857825,2
97.3450275323923,54.352449465627565,3
261.5253395941373,37.46940107936902,2
257.7028234636238,22.314889282315946,2
93.54202662789474,49.5898319483457,3
110.62224782272985,48.99610532848999,3
234.37050036753027,29.161379932313913,2
113.56101739188915,50.10717595430399,3
252.53534658687795,37.66023404457726,2
247.64854918835783,30.217885020928414,2
94.09758621525715,43.11725527617545,3
98.31399523452833,51.58368301397577,3
103.39117696093804,41.83450313145535,3
228.9318976914411,28.459483248085718,2
253.44023126447703,32.25712692317867,2
246.19311460989337,22.504134468275396,2
254.1836053673861,24.77545683735326,2
245.06543703418203,35.191056190736376,2
244.33463351497554,35.96815787631896,2
97.74126986137226,51.5978655912514,3
106.21428300849291,49.92820690969758,3
92.8289247776447,55.28753586738925,3
93.09949734138766,48.71205041636297,3
107.66517013503228,52.67098182242627,3
234.90238124662466,34.14670178274431,2
116.89963154256512,51.60671830721566,3
255.7105922072182,28.62096761166493,2
232.58580993048443,22.10094555026229,2
241.80096188929343,18.037818376749044,2
229.1083358889281,32.198108787150304,2
249.3642596129667,32.18359666846049,2
112.84399261635181,41.09875068455865,3
244.9226372523235,30.293177152913593,2
102.78531452951992,54.46685092914504,3
108.3727685521311,42.77190551343682,3
98.18999909389574,59.29169658984007,3
105.27880254391343,41.693608865033084,3
92.97233915780528,46.537628948520435,3
95.08071321423648,48.40514110836152,3
241.06723262997295,27.111038890441932,2
235.75144315983522,25.921458007713056,2
246.20649583906896,26.994576567881836,2
97.8180556175399,37.40252376508844,3
243.01414995181767,35.21059422556262,2
232.38667431274052,30.60477111059167,2
231.19349054003882,20.51415873500227,2
252.3331061661446,20.75618676669596,2
105.51992187588442,50.58276061784335,3
101.34162561171685,36.79853616273353,3
116.66939859929322,54.15946806927252,3
125.26764369567545,54.24252930016175,3
255.7471587433861,19.320559129507032,2
108.60078800917267,43.047466220750565,3
250.76697241174608,30.950314712095974,2
116.84257521522464,46.19588087144028,3
240.22316629412254,24.709063420192805,2
258.3751826702878,23.858908079182363,2
254.59039327307295,24.570090231928503,2
235.58067625815627,21.843284792445623,2
246.70343181273904,37.277731670433155,2
117.73863722203157,54.631874135353385,3
105.12701106367643,43.15531836559817,3
239.26173111952505,26.965143707740737,2
229.51520619347758,27.442568053200098,2
245.56045981918996,25.89777759163826,2
241.89383145612453,21.000295492720483,2
234.9819365445623,31.91063731451414,2
110.18725851868639,58.582116488425825,3
102.34766930180798,50.2299415147579,3
247.722627680504,30.533962000097986,2
247.1972501200746,32.00370968657202,2
103.18377954833065,52.24359682041225,3
254.7334201772708,30.61025428540693,2
239.74370488851503,25.96558680828386,2
110.7600488255215,37.62714314108328,3
248.13380890390982,29.940770837651314,2
244.10135308382618,31.713194345598403,2
243.60500427520594,33.80592390822696,2
101.3505190441438,35.43425176853137,3
89.83217488680395,51.7277979895686,3
238.8072687920867,34.82215818723516,2
96.49050295320262,54.429483404367794,3
253.9891229493261,32.211154945063306,2
120.62986927586078,45.873663047206904,3
101.1030388856714,43.079767398243035,3
237.74530162345144,22.808740222832874,2
242.30130434766636,26.61968744076757,2
104.47511056505623,57.5808853056667,3
255.56583856126946,25.994922488889976,2
104.18469020706337,48.378030694441705,3
245.12033168007466,17.369561570604205,2
241.71901611141448,20.189461824761892,2
106.25885074378584,43.73616146720437,3
235.72857954837312,29.753534954140704,2
86.15351231610305,52.85898896982579,3
236.69343509310266,28.617226600931104,2
266.2600630719004,34.88303782774963,2
255.04611140721414,22.79696937908522,2
254.99264338445442,20.46607141634589,2
107.16933303479608,41.1985374545351,3
247.3116176062422,26.213386237325423,2
234.38356315747683,20.932456699461156,2
106.39990376599704,46.305607638162314,3
98.11752734939395,44.533236901407875,3
110.82632178552822,60.23794628504767,3
106.30333392012008,63.51999463011744,3
109.78330170355252,47.25284395633527,3
113.40927490481928,44.02427753589877,3
250.46496930505788,31.47067948522389,2
248.38610802554385,21.01912409862259,2
102.85592586541723,54.63808461012104,3
108.44826192769224,49.005732119647476,3
251.10580556675185,27.6449869015783,2
256.97366864867087,24.776871256672308,2
260.94988466464775,21.695953826535472,2
103.11214532969004,54.68200702377177,3
257.9324834514318,33.090252847011236,2
246.7824289497209,24.525995289426127,2
272.99803065274705,23.199688232563318,2
246.83280415701984,31.54795400239275,2
103.75273713077483,48.391581615886196,3
254.36043350632238,25.763467631148032,2
240.52725372554477,19.63503799090502,2
110.92030816243764,60.66466456921875,3
102.05774447443915,62.97354678817672,3
112.15073317877194,49.06876450408206,3
251.09736447731746,28.041619702172724,2
240.6478309734258,28.68489740790099,2
104.51296517988513,44.61047036119288,3
117.94079844587958,44.613681931944754,3
112.89536672523437,51.35525371023496,3
90.94026970002047,44.08047014698201,3
108.31747266251865,45.268659511466126,3
94.00454658105191,40.56121593949953,3
232.66181558694055,25.5484979155936,2
103.56019952387942,43.03730994114113,3
247.46229481329,27.813728325684473,2
105.66257275841247,46.91822861799414,3
101.93795018912324,51.07050541774062,3
107.01805026244745,54.71383764539421,3
95.09378140372436,41.91872553717762,3
239.17840604673012,29.44758189839088,2
91.09950204427247,53.58143589321003,3
107.6401368630674,46.81347337329635,3
237.3554369098839,26.34880963245068,2
89.8868164185097,46.81742811417058,3
121.60363951704473,53.53372195536837,3
234.24206225117817,19.0185181990405,2
257.65110233958274,34.40248703526827,2
255.2054282113869,36.291612940386585,2
250.34348761805683,31.518992423217725,2
107.2529551337637,47.18646336028135,3
231.88717677636447,28.959942064147654,2
239.68490897082083,40.5092956222243,2
252.8469511314857,27.822208275819342,2
94.84502488631374,55.63699492440473,3
240.69074323542472,23.537100544555642,2
108.97058307735168,52.511008927595526,3
109.91562506864126,52.707945660505054,3
257.9267545384273,21.96911589972042,2
245.09445325002258,37.4816506185565,2
251.31223647261882,34.345929502585406,2
116.82860925452006,42.55432213678479,3
104.39509222619192,50.461933214710655,3
245.8163610909894,34.26925023426817,2
263.0262179349654,15.315102838091825,2
231.96399977408566,20.942775856944223,2
246.84816864223217,19.946570996870975,2
101.1618702795272,59.53916876091109,3
250.81909592576525,23.351870075829837,2
254.4798064418606,22.58936333467051,2
95.6203063496908,37.50544106796989,3
107.60182914896293,49.42825271893247,3
96.83114582132598,44.208481939683836,3
88.88392144602247,49.843912919128535,3
244.04065503895373,24.625020758782746,2
257.1418929839817,32.794443046729775,2
102.87965176874354,59.41686614159274,3
99.04664690306129,43.78259635158365,3
233.3396631430245,20.97140784605793,2
118.06690552522758,53.655837227095695,3
90.87136748305086,55.96899679843622,3
244.72412364964688,27.472596544417314,2
87.10565154259879,52.16080496765912,3
99.1630759048406,54.893496130200056,3
102.90843213507063,44.44388741099678,3
109.78043972438479,33.22412718685308,3
237.4609689382492,36.535655583305704,2
242.15323943792964,26.88791819250092,2
251.70421558812694,31.043483837217117,2
101.50996191814588,55.86012511740863,3
248.83256175672935,24.5291027252767,2
107.07287983011142,52.69208576431195,3
96.49977919483786,51.93442637983804,3
244.48016301835312,35.09659902944706,2
254.36402707092427,21.400520014794324,2
94.82456897459178,45.19154892142192,3
93.10365450772997,58.6429384295483,3
255.88437263407616,33.04493590133476,2
265.93857472860543,21.118503612111603,2
239.73499244556476,29.07672943557983,2
103.36223697843228,50.5464819383303,3
244.36385327750565,25.84012849609445,2
244.81813561903107,13.453712788668398,2
115.82287068531241,43.95852437271744,3
95.52095023618939,52.03738314270155,3
112.84074448264224,48.859649380155865,3
253.3336833297559,26.63659549254932,2
258.537398634374,27.432942524973868,2
89.99227503877489,33.68924073116025,3
251.80065752200798,25.218886916087605,2
91.08994955075502,50.128509281857106,3
104.51696021713815,54.795851271332815,3
115.23835435508593,40.43222730317671,3
238.96083644943724,26.69166394037375,2
107.51083948151542,45.08195976151047,3
108.42769753181742,55.54539257381729,3
106.37453603465539,40.64508472168825,3
248.18092767803913,38.94641639993603,2
228.31282706441425,27.441795141510624,2
101.68280876471835,46.82952438621461,3
106.42137138732772,40.44975194379554,3
249.9282087095069,16.31643202619857,2
103.42705898581184,52.88523871443141,3
252.2411146095278,28.48113428050405,2
102.08052402349726,47.62142184963437,3
115.8006105436639,44.919922421575805,3
245.42543634321143,29.0804195153812,2
114.09776449169517,51.55540316873625,3
257.17835342996716,30.358325363748193,2
105.94534204206506,44.52465557249983,3
108.83290994592159,50.28615844324073,3
251.52817419380278,23.496104222746084,2
249.80986713071047,20.790348041195315,2
100.21437668289323,47.82667161812682,3
113.89121539390536,41.314824862157366,3
100.03376118585541,48.727048585626434,3
119.41368979787428,58.41996625967613,3
111.55169550891591,49.39706842156244,3
91.12611532217745,41.93502982034795,3
257.4432748205002,32.09192073759981,2
232.02071702207263,21.61113465474493,2
244.72020965458847,36.57426030250147,2
106.64519412258838,53.89962727593251,3
98.83606187228881,58.46736465148187,3
244.9441443349225,28.571700435799556,2
249.98259990694237,42.12461047826092,2
102.57561578028151,52.310073222537774,3
261.08099099298727,30.45784251605103,2
232.43846891507133,6.66995266357339,2
97.5384588717304,56.10161481363316,3
259.0339694146036,45.27942343112204,2
241.51147293753203,22.87373032471222,2
95.08901447483949,48.89331724815768,3
253.21688500799058,27.986303077500544,2
263.3292529918145,32.84019259952216,2
240.68643930977225,22.497885351409813,2
257.46515334499475,31.13061079172391,2
247.04942907458042,30.274260183613016,2
96.80075048048865,57.69918612396077,3
260.67547457587216,18.492919827180742,2
225.26559425461843,33.33236988886846,2
246.55897244655017,19.43249770014922,2
241.1473391711934,26.268224187502156,2
242.91382117504622,27.296842127982025,2
245.85344816996889,24.180321351957474,2
243.2268283921854,32.247664658877376,2
107.96357840447608,51.217806591452,3
220.00806146440829,40.13593278622247,2
255.98933406969564,35.59765985517986,2
107.68374424234449,48.912746083645615,3
94.84237929096608,61.694300758188824,3
107.78389708834433,47.000095818582025,3
95.7424619519647,41.49229751569921,3
253.76007280523578,25.58046263215674,2
102.33891974961301,50.191469849797485,3
88.68128231121558,50.79133128904587,3
114.22465564238328,46.17101444335873,3
236.68652242294672,32.23427666413242,2
109.48198572321104,48.412018797873884,3
243.0052586628574,28.03017772179605,2
226.75682085587053,24.331975442179164,2
109.72139572629025,46.511699657019314,3
114.46482664711571,50.28171122267506,3
255.61755718939912,20.172811786659018,2
98.20074799193014,45.94362237601746,3
254.18306649145825,22.391068226356424,2
252.23710902274718,34.23700058302656,2
233.95800879067025,19.81583063491908,2
88.75817495194384,49.56514750215689,3
107.38900095986021,49.23936477001383,3
253.80284409454515,31.016465188613864,2
257.5839736227041,31.59402713731344,2
88.16697030773665,49.79746816775492,3
119.92285935779539,57.749417292360775,3
117.31105877466742,51.761007771052334,3
251.34181635741066,23.125884325153038,2
235.77387718585527,20.721535932989873,2
105.38658941558674,51.36221385483438,3
110.50931736095745,55.82030421330132,3
252.21585445519912,21.478298522548968,2
116.06262297366948,54.80126892945417,3
235.00802531219279,27.825714324729255,2
94.06027137711938,51.36532174300558,3
247.83940682764978,32.68277025463142,2
243.89680536863477,18.739684517892513,2
106.87997290166749,40.59100021247074,3
241.10104890511636,29.185710609639187,2
107.63850637401467,61.50050944172498,3
241.37600071298675,28.203489733292017,2
107.15588170687974,43.40306170183953,3
245.56955402749028,38.29446367364453,2
104.43995154954094,56.244567513048054,3
102.7302295482614,50.88698546736245,3
244.68410913754946,23.122155853667415,2
260.7192726049628,21.40491874227739,2
105.25137818708069,61.87624459771475,3
101.3358269310082,53.669168655300616,3
248.17695005101282,27.524882879441606,2
102.36236185831302,56.18417963405596,3
234.34971788436363,17.433518684563538,2
254.75557865762102,22.08768318629346,2
263.64136312443634,36.47126935041486,2
224.68338603469104,22.215614276337547,2
106.69114840468012,50.562827924287674,3
95.5264093529901,48.70111775839182,3
97.96384175711079,52.45732748694817,3
105.58182908769223,42.71781845779651,3
108.12801868245754,59.192853212055155,3
108.88342767038492,48.50189575748493,3
243.3057895315724,23.065426726855335,2
88.71493873329159,44.79600758755132,3
242.62175505542592,24.793287582009576,2
110.92612905386532,60.945099221170935,3
82.98761871613772,51.124291342328284,3
244.2032593195684,26.92416484577288,2
124.91502474861,51.35375203971499,3
265.04234669338996,30.60495399782768,2
95.5451866536919,45.31611778562954,3
81.46118621218224,43.65125732128586,3
245.18485083785083,25.150412184866703,2
237.95918546857703,19.78899472265742,2
111.20844697546677,51.63716180485664,3
244.05637696041492,26.798854392038812,2
237.6107601877273,30.165583800445887,2
104.24573638929584,59.87824643800203,3
98.5557453389047,55.27806110727843,3
102.97827781586602,46.84775498518772,3
107.15393832102393,54.346094923144406,3
246.55941196193123,25.360048885250215,2
119.3107884490341,44.29679175280496,3
106.44857047427502,51.1227621619878,3
244.04195751057756,26.53823107588326,2
103.2117925378388,50.846968755865106,3
99.62443767825624,49.71272785493048,3
105.3048765448212,47.54225199419654,3
246.52366702014933,37.4754637384991,2
247.51038383581795,33.738137512556605,2
261.2920578364261,17.638978816321483,2
86.3551283033971,36.484923856753625,3
258.29192409867267,33.69373419625944,2
247.02630118306544,17.642936194617207,2
241.72173256700563,33.240558167039325,2
249.99221115225794,28.512176753331225,2
96.51219207747572,45.086661546007086,3
252.01480141933763,10.536758689087094,2
250.0946267464284,30.075875163255887,2
254.8620094331018,32.76562360510293,2
257.9728073998065,26.481385164354982,2
231.91332143101369,24.33434499177517,2
106.37484408542815,39.46838202231612,3
245.71553151640825,34.13459112335402,2
103.07558469198715,43.569518639186775,3
87.27875146720474,42.127812706353865,3
104.78630490135166,43.546140706704364,3
231.5354566193131,30.73064050009765,2
245.2833858114457,34.649449720318785,2
111.17112214814253,55.27627477193967,3
255.06385990903377,32.30727342702228,2
100.46571321429269,62.838860565889355,3
111.40887967883832,42.745399303179404,3
244.2482381030448,36.42285559377469,2
243.37558322531322,29.70637531356472,2
102.19294439567666,54.363137343666246,3
232.0930556927928,18.58051917955735,2
127.58706273574822,41.51148042966814,3
91.13202842527312,39.58023416150995,3
224.68233156803586,34.83595604120682,2
242.94118500252142,25.432300687350946,2
112.1168409853035,39.10536921254458,3
239.17153049669412,35.954462679517576,2
109.46114310197319,49.09944793915261,3
252.06098935780733,17.052778432653355,2
243.50400823269038,39.05868875183417,2
96.57934510795687,45.40838613711514,3
106.5633979721362,37.20930623163202,3
224.6943580051656,32.03559487143508,2
228.90310443038436,26.915179423991056,2
246.8683262766962,31.07738699682495,2
234.0152670908386,31.27247850344545,2
99.1052558165017,52.97598669872364,3
99.70805290821855,53.88405105992112,3
236.63624336436166,34.494254066837904,2
238.1870185268183,38.43598312166469,2
93.69853312470349,43.8571157529983,3
94.18827909441706,36.870624932971026,3
103.43296066731516,46.461201592174575,3
237.46469578395272,31.131199989771943,2
91.08789508289371,51.85992736401266,3
102.03416466867658,42.82764931584519,3
100.85918224764407,49.01330646861858,3
97.43200855270071,46.42875773472089,3
113.12745322824215,48.95056679960422,3
88.51003221158507,46.751715485418806,3
101.23689531428184,48.50477535065234,3
95.3406132362996,57.08548166060589,3
116.76416545542341,46.24064105511373,3
107.4446438441643,49.71403860085859,3
99.97988973228745,50.266457598023464,3
100.65680264675026,45.23512928634587,3
246.33689531679497,26.49490563957874,2
119.51103374846726,39.54175413328363,3
247.73498620427875,28.427596209282648,2
249.38676111262933,20.466758035024085,2
246.45485629185725,11.197226667938722,2
93.02233441799976,55.63585601672109,3
260.7203389526659,17.280258954787996,2
107.00002243698862,45.129583318549095,3
232.7646803114353,25.451210261372566,2
82.16956553437839,49.01893424277317,3
243.8559032316701,26.891200452378982,2
88.00895922702256,40.99803426865448,3
260.7875792366323,22.581089950125296,2
109.93724296275218,54.820064819365,3
101.63000542359222,51.34565853697017,3
253.2796436114765,24.119230123571427,2
116.56988737964136,45.229873110571276,3
242.49469260970758,27.374171031377386,2
99.67370287555191,56.020965517057654,3
110.40953478902681,53.63460539997284,3
254.25957947452267,13.8955359591437,2
237.207158185239,18.90573224836703,2
228.71331876629802,32.29954104870401,2
103.07271240049201,50.644077631971996,3
245.6165169107373,41.62525242664515,2
100.76789492119008,52.601776822288926,3
240.4484602610754,30.57057597396873,2
252.2584799239217,24.182670521992442,2
248.90730553387834,16.885879449694556,2
251.4401829166324,30.115639008599608,2
233.49283328424818,37.63585103536792,2
96.75153821781228,52.46618601066372,3
261.2529775609945,18.38934653226545,2
82.2966507098371,56.807958830151605,3
237.4371642467607,29.178939495260536,2
248.37671558828177,28.503135171552955,2
261.9812022471838,27.712190840853616,2
246.09682087870578,30.149474911566898,2
248.09391206948166,23.729201317726805,2
244.56523001086788,29.522817484890304,2
243.38382694457707,15.367529743125147,2
248.6233238556543,28.14823444751419,2
243.45413135550643,18.397873026877846,2
247.45560801879978,29.16473959611036,2
99.35431167469108,50.85974093909199,3
109.96003879008174,36.72757283102044,3
258.7540083004509,36.839584007252036,2
103.96604828095987,52.50618586615033,3
235.09980042370273,28.9268162504667,2
250.6624782401376,33.561190920694095,2
243.61205187713216,19.430374026389757,2
103.61422623015115,42.873731219449866,3
97.62820516383417,50.57786929771541,3
101.48438865766022,44.33597163207723,3
240.81022487488588,30.210675448845876,2
109.76360458304778,49.00035496148921,3
239.0140275050934,16.420645497166092,2
256.7618024722397,23.95303874676054,2
115.21810843995817,48.213237256396916,3
102.00321237680707,45.760935592061934,3
242.61251440907338,21.696959242625105,2
101.87526962758477,56.22241409942748,3
252.90389185578027,24.002099557478076,2
251.58610457262876,16.485295350253907,2
247.88239981520556,20.642887273950343,2
237.45154451946627,30.309966061606417,2
89.59439998890099,50.905705427205476,3
110.48563126745205,53.3430147435196,3
90.66924166700431,46.172516374930204,3
261.6226591995579,33.381129596472526,2
110.4557874111133,51.18651077282848,3
117.64166785933472,34.25671470753732,3
240.7929743704624,28.02956742803883,2
93.21653237153573,41.11479432773922,3
114.34958299554879,45.792003929200995,3
101.30579016761862,50.43690375797524,3
119.93519195513102,37.15119086375988,3
252.99284501739277,29.931049042733022,2
250.6675094390852,24.12630407283477,2
126.6609731668625,49.226992365775025,3
248.380259758235,23.558907546500244,2
103.18005539237629,51.0278363880652,3
111.62443834711208,46.68790993717952,3
100.47243652086331,60.22870384315339,3
109.59165896647333,42.14528797368807,3
107.86078039616034,42.45363034888376,3
243.862725350051,27.14164140515099,2
243.16760011900908,24.141779654727415,2
247.22210940901812,21.156898846269556,2
100.88012139818001,40.68194385032438,3
124.24722825995593,46.86225866404759,3
248.94544822503,37.39279713607833,2
241.70237957207317,31.063855131455625,2
95.00363094993196,39.48702945067434,3
239.49045821485223,37.698693231013834,2
101.06075609179727,43.73950412624483,3
258.03685814089465,32.026081996559356,2
244.98183466164116,29.59869162860761,2
234.1936603795478,29.59499095393064,2
242.10594741264322,33.26327906767073,2
235.2302435493238,23.78196837686943,2
259.0367591221284,37.357585628029554,2
102.44447479777637,40.8215950489254,3
85.56763102319523,48.28559501915446,3
121.297638258256,48.00381495051414,3
236.23159224037877,27.15358750282195,2
241.4040533741954,29.197357123389807,2
239.64830071310158,39.76090357056994,2
102.76834923654232,44.430431385828655,3
256.5140419439677,28.16810222600563,2
254.21986566927984,25.50102812052576,2
94.93293694727748,47.58459024828353,3
254.8007069269383,24.984388816520394,2
101.13510638183328,52.21634274922262,3
125.5998851507477,36.997774263276554,3
120.65672538931793,56.850797993868945,3
256.96103144057946,21.436920016143745,2
107.00193268075404,31.85595569116071,3
250.89959147287053,29.126485039781997,2
120.23196876477263,58.37938443922741,3
236.91950011332156,31.834967807813626,2
247.24333607061607,18.188399526745386,2
245.278070237726,27.088232530683953,2
238.71766567264538,32.76710205937657,2
103.52427856045402,46.28667985068189,3
238.71819252167109,33.19431120849427,2
242.44749491317225,36.39026257778857,2
98.65865183846545,56.72803184570046,3
116.24247235175386,40.89954377252801,3
231.13670703505517,24.59933361763595,2
104.41212038368045,47.73283352566272,3
239.75138384921115,27.151399162005433,2
253.82410441973093,31.34388692000978,2
105.45240776507455,51.61816307881499,3
243.5985216917951,28.048488653469903,2
107.67725306080575,43.793648503727184,3
87.66934595301686,50.27334219817799,3
96.41323299897842,52.66313711643927,3
270.11617002395684,25.648160270967516,2
110.51962412891716,40.124780500658275,3
242.54374883005835,31.430378773338063,2
103.57941172827081,57.32157745183471,3
92.21598514756374,47.21122856927776,3
238.5221765514213,20.589255960360205,2
107.00982635341572,59.3553614007675,3
252.88048492616213,28.673870561980053,2
96.67565684616382,55.668352762951216,3
261.8658347424314,25.58854591692976,2
